Target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196
-3.05,256.327,240.199,256.0881634,94,0,0.32819354,-0.337319865,0.337319865,0.32819354,11.70333672,-3.758692956,11.70333672,0.074668079,2.588212768,456.8647044,12.72576835,9.641064851,10.45756143,8.059678737,5.417049543,6.900212791,3.528005621,5.210407862,2.096455675,3.443347787,1.195389966,2.144922124,-1.56,5496.016321,13.50476684,6.243152561,4.437744034,101.2781361,5.316788604,0,0,0,10.02329115,6.031114512,0,17.93442903,0,0,31.54366003,18.55355576,6.544756406,4.895483476,13.21233417,16.05440567,0,10.03888347,0,24.66086392,6.544756406,30.33183534,0,0,10.03888347,4.794537184,0,0,20.9936679,10.02329115,0,19.76538045,35.22731882,0,0,0,75.27,16.05440567,13.21233417,0,4.895483476,6.544756406,12.84164325,12.13273414,18.19910121,11.64583206,5.316788604,0,0,-3.758692956,0,0,0,0,0,0,23.40667344,27.10201952,0.363636364,17,2,5,0,0,0,1,0,1,3,2,6,5,0,0,0,1,1.4746,65.0702,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-3.05,147.004,142.972,145.9690055,42,0,0.059180344,-0.082713195,0.082713195,0.059180344,5.576728395,0.605709877,5.576728395,0.605709877,3.134861511,162.6383389,5.983127663,4.065330023,5.577187915,3.804530453,2.205314742,2.961243688,1.414108774,2.228509028,0.824372589,1.580281081,0.439294576,0.710761328,-0.2,72.49526583,5.928205128,2.3818409,1.145679012,58.03793557,0,0,0,0,0,0,0,0,0,0,35.33461392,12.13273414,0,10.04526663,0,23.20187978,0,0,0,0,0,34.3107349,0,0,0,0,0,23.20187978,0,0,0,0,24.26546827,10.04526663,0,0,0,0,0,0,0,10.04526663,0,0,12.13273414,12.13273414,0,23.20187978,0,11.15345679,0,0,0,0,0,0,0,8.402098765,0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2.9934,36.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.07,294.398,272.222,294.1732133,114,0,0.095186324,-0.386748018,0.386748018,0.095186324,11.02907549,-0.44308768,11.02907549,0.222922336,1.669231027,693.3995911,15.10408353,12.72802765,12.72802765,10.77518825,8.159934323,8.159934323,6.608463199,6.608463199,5.519813758,5.519813758,4.288712319,4.288712319,-1.71,208236.7641,13.91898367,5.488133516,2.16192399,130.8349389,5.106527395,0,0,0,0,0,9.883888252,0,0,6.578935684,24.27512131,48.91839737,24.16966502,11.62066711,5.106527395,10.90292493,0,9.883888252,11.83581209,24.98745046,13.08951281,54.7470862,0,0,0,0,0,0,34.12176929,0,11.83581209,24.50906113,49.1836347,0,10.90292493,0,36.36,6.103966388,5.106527395,0,6.041840829,11.83581209,35.97671086,6.420821623,0,30.46231185,28.60521111,0,0,0,0,0,0,0,0,0,0,44.33333333,0.421052632,22,1,3,0,3,3,1,1,2,3,1,3,3,0,3,3,5,3.1646,88.4748,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-3.07,151.047,139.959,150.0044125,38,0,0.00312513,-0.092807805,0.092807805,0.00312513,3.350347222,1.1675,3.350347222,1.1675,2.339092315,15.90013453,4.828427125,4.206391598,5.792388137,2.914213562,2.474368023,3.595836931,1.396089018,2.189087287,0.737184012,1.297918465,0.344491118,0.740990253,0.48,20.98630086,6.48,5.48,4.48,48.06656709,0,0,0,0,0,0,0,0,0,0,35.69532434,6.420821623,5.330089647,0,0,15.9299439,0,0,0,26.18620207,5.330089647,0,0,0,0,0,0,15.9299439,5.330089647,0,0,26.18620207,0,0,0,0,0,0,0,0,0,0,0,24.59255452,0,0,22.8536811,0,0,0,0,0,0,0,0,0,0,7.399652778,1,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2.5715,33.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-3.08,302.238,292.158,302.0426527,112,0,0.238291222,-0.507822516,0.507822516,0.238291222,12.15011401,-0.915532407,12.15011401,0.030432729,2.407728671,956.2426828,16.01614338,10.9393159,10.9393159,10.37991785,6.123140835,6.123140835,4.648401036,4.648401036,3.161294013,3.161294013,2.169721253,2.169721253,-3.35,83673.62148,13.6247375,4.589937947,1.956867218,122.1076695,29.94978791,33.96729169,5.760247419,11.17830223,0,0,4.794537184,0,0,0,0,12.13273414,18.19910121,5.563451492,29.94978791,10.96924436,0,0,0,0,0,40.55516292,0,40.07125808,5.428790392,0,28.74755917,0,25.53263697,0,0,0,39.54352346,0,22.29294327,0,131.36,22.67732589,30.32717416,0,33.79196693,0,18.19910121,12.13273414,0,0,0,4.417150937,0,0,0,0,0,0,0,0,5.330183296,61.83648337,0,22,5,7,0,0,0,2,1,3,7,5,7,1,0,0,0,3,1.988,76.244,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.09,294.398,272.222,294.1732133,114,0,0.095186324,-0.386748018,0.386748018,0.095186324,11.02907549,-0.44308768,11.02907549,0.222922336,1.669231027,693.3995911,15.10408353,12.72802765,12.72802765,10.77518825,8.159934323,8.159934323,6.608463199,6.608463199,5.519813758,5.519813758,4.288712319,4.288712319,-1.71,208236.7641,13.91898367,5.488133516,2.16192399,130.8349389,5.106527395,0,0,0,0,0,9.883888252,0,0,6.578935684,24.27512131,48.91839737,24.16966502,11.62066711,5.106527395,10.90292493,0,9.883888252,11.83581209,24.98745046,13.08951281,54.7470862,0,0,0,0,0,0,34.12176929,0,11.83581209,24.50906113,49.1836347,0,10.90292493,0,36.36,6.103966388,5.106527395,0,6.041840829,11.83581209,35.97671086,6.420821623,0,30.46231185,28.60521111,0,0,0,0,0,0,0,0,0,0,44.33333333,0.421052632,22,1,3,0,3,3,1,1,2,3,1,3,3,0,3,3,5,3.1646,88.4748,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-3.09,246.306,228.162,246.1255944,96,0,0.309200365,-0.457236151,0.457236151,0.309200365,11.85763747,-0.180416667,11.85763747,0.040872071,2.098956532,499.8681035,13.07698579,11.02570978,11.02570978,8.438176154,6.591927185,6.591927185,6.002418335,6.002418335,4.918984399,4.918984399,3.689555709,3.689555709,-1.38,14597.35924,11.69590212,3.560946116,1.362204956,106.8883305,4.736862954,6.103966388,5.783244946,0,0,5.969305288,9.589074368,0,0,0,19.92349451,31.41450508,16.90600105,5.917906046,14.32593732,11.75255023,0,0,17.25080256,39.71682123,0,23.29824927,0,0,0,0,0,0,17.85651662,14.32593732,17.25080256,33.61285484,23.29824927,0,0,0,43.37,0,9.589074368,0,35.10731918,0,23.98785231,0,6.076020107,19.92349451,6.9237372,4.736862954,0,0,0,0,0,0,0,0,0,42.41666667,0.6,18,0,3,2,1,3,0,0,0,3,0,3,0,1,1,2,3,2.4196,66.722,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.11,120.195,108.099,120.0939004,48,0,-0.03074375,-0.061294135,0.061294135,0.03074375,2.175925926,1.139166667,2.175925926,1.139166667,2.881555878,171.734728,6.690234444,6.016507858,6.016507858,4.325698503,3.382027377,3.382027377,2.33915195,2.33915195,1.52885073,1.52885073,0.823781258,0.823781258,-0.78,129.2253387,6.341654501,2.674337261,1.562760731,56.52622946,0,0,0,0,0,0,0,0,0,0,36.75265697,18.90801031,0,0,0,0,0,0,0,20.26829602,0,35.39237126,0,0,0,0,0,0,0,6.420821623,6.9237372,18.05064018,24.26546827,0,0,0,0,0,0,0,0,0,6.420821623,11.12690298,0,0,38.11294267,0,0,0,0,0,0,0,0,0,0,16.83333333,0.333333333,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.55742,40.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.11,360.45,332.226,360.193674,142,0,0.189641824,-0.388464101,0.388464101,0.189641824,13.3196301,-1.604564857,13.3196301,0.098799131,1.748172829,723.9130815,18.90541292,15.58542739,15.58542739,12.17050462,9.803619654,9.803619654,9.380845364,9.380845364,8.411492938,8.411492938,6.976356762,6.976356762,-1.33,715692.1382,18.0529154,5.585032394,2.072499974,153.3981995,10.21305479,17.99117772,11.56648989,0,0,0,14.38361155,0,0,0,19.42057893,55.43093078,24.17453976,0,24.59666634,17.34973484,0,0,28.58369908,64.39427657,6.606881965,11.64912464,0,0,0,0,0,0,39.7707224,14.38361155,28.58369908,58.79322576,11.64912464,0,0,0,91.67,23.40616819,24.59666634,0,41.15602012,25.68328649,18.41474778,0,6.076020107,6.9237372,6.9237372,0,0,0,0,0,0,0,0,0,0,65.41666667,0.761904762,26,2,5,4,0,4,0,0,0,5,2,5,2,3,0,3,4,1.9898,94.1426,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.12,120.623,107.519,120.0705781,44,0,0.022295573,-0.12671697,0.12671697,0.022295573,5.437265999,0.833333333,5.437265999,0.833333333,2.447472888,23.3609904,5.535533906,4.913498379,5.669427325,3.414213562,2.974368023,3.508890507,1.749642408,2.127606881,0.987184012,1.254445253,0.521267814,0.71025005,0.29,35.50960993,7.29,6.29,6.29,50.86722783,0,0,0,0,0,0,0,0,0,11.60093989,26.18620207,6.420821623,5.880003445,0,0,11.60093989,0,0,0,32.60702369,5.880003445,0,0,0,0,0,0,11.60093989,5.880003445,0,0,32.60702369,0,0,0,0,0,0,0,0,0,0,5.880003445,25.68328649,0,0,6.9237372,11.60093989,0,5.437265999,0,0,0,0,0,0,0,8.173845112,1,7,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2.8055,34.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
-3.12,444.44,420.248,444.1532657,170,0,0.255450836,-0.50965062,0.50965062,0.255450836,13.31369504,-2.745033659,13.31369504,0.134831349,2.047922027,1148.584975,23.91133089,17.65658511,17.65658511,14.77252126,9.970255028,9.970255028,8.961853969,8.961853969,7.022223248,7.022223248,5.508747012,5.508747012,-3.21,7541988.527,22.00076097,6.644026762,2.478484044,182.4292369,31.26630445,22.84094611,11.38429576,5.783244946,5.907179729,0,19.28352128,0,0,0,12.13273414,39.06972135,17.40891662,17.20634313,39.91624853,17.47366962,0,4.899909731,17.56947957,30.58850127,14.09534397,51.99054299,0,5.749511833,5.733667477,0,5.749511833,0,73.64445193,15.19012518,11.83581209,29.26599899,40.86364001,0,0,0,181.62,74.9674748,39.91624853,0,17.54772461,0,0,44.1180921,0,0,0,5.733667477,0,0,0,0,0,0,0,0,0,93.66666667,0.409090909,32,7,10,3,0,3,1,0,1,9,6,10,2,0,0,0,4,-0.2144,109.5409,0,4,2,0,0,0,0,1,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.12,185.355,158.139,185.2143499,80,0,-0.001883892,-0.303338146,0.303338146,0.001883892,2.635416667,1.315972222,2.635416667,1.315972222,3.467990238,72.10571634,9.9413113,9.811174626,9.811174626,6.346065215,6.070003642,6.070003642,3.902300958,3.902300958,2.483685119,2.483685119,1.480572239,1.480572239,-0.04,758.5118063,12.96,10.04361204,8.294448161,84.51344796,4.899909731,0,0,0,0,0,0,0,0,0,40.03367647,38.89673409,0,0,0,0,0,4.899909731,0,59.29614134,19.63426922,0,0,0,0,0,0,0,24.53417895,0,0,59.29614134,0,0,0,0,3.24,0,0,0,0,0,0,58.15919896,0,0,25.67112133,0,0,0,0,0,0,0,0,0,0,21.5,1,13,0,1,0,0,0,0,0,0,1,0,1,9,0,0,0,0,3.6887,61.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.12,170.92,170.92,169.9313182,50,0,0.398317306,-0.179461898,0.398317306,0.179461898,11.11265432,-4.658179012,11.11265432,3.793981481,4.020391543,67.01955001,7,3.267786838,4.77964473,3.25,1.383893419,2.139822365,0.995518138,1.944911183,0.321428571,0.892857143,0,0,0.3,21.30605883,8.3,1.915110054,2.046097815,52.37286721,0,0,0,0,0,10.76342198,0,0,17.56166019,0,0,23.20187978,0,0,17.56166019,23.20187978,0,0,0,10.76342198,0,0,0,0,0,17.56166019,0,23.20187978,10.76342198,0,0,0,0,0,0,0,0,10.76342198,17.56166019,0,0,0,0,0,0,0,23.20187978,0,0,7.587962963,0,0,0,0,0,0,44.45061728,-9.316358025,1,8,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2.6496,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.13,246.262,232.15,246.0892089,94,0,0.338822747,-0.457856821,0.457856821,0.338822747,11.70470632,-0.582358277,11.70470632,0.092135928,2.907709957,419.6167253,13.38046889,9.925521902,9.925521902,8.701907263,5.354190281,5.354190281,3.319857476,3.319857476,2.031449465,2.031449465,1.263843508,1.263843508,-2.36,10982.89047,13.70393862,7.061335568,3.589443414,105.5218686,9.473725908,13.21376393,0,0,0,11.93861058,0,9.589074368,0,0,37.44264572,12.13273414,0,11.12690298,19.06280028,11.93861058,0,0,0,0,13.21376393,60.70228284,0,0,0,0,0,0,25.1523745,9.473725908,0,20.71597735,49.57537985,0,0,0,52.6,11.93861058,9.589074368,0,24.34066691,0,0,24.28477435,12.13273414,0,13.15787137,9.473725908,0,0,0,0,0,0,0,0,0,48.66666667,0.142857143,18,0,4,0,0,0,1,0,1,4,0,4,6,0,0,0,1,2.3722,67.401,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.13,148.205,136.109,148.088815,58,0,0.11840059,-0.496767824,0.496767824,0.11840059,5.023216412,0.901160242,5.023216412,0.901160242,2.824041735,233.5546193,8.104448007,6.872349906,6.872349906,5.363703305,3.633098378,3.633098378,2.273159739,2.273159739,1.474918716,1.474918716,0.907471592,0.907471592,-1.24,380.1758005,7.862459016,3.814282938,2.11427089,67.31511377,4.736862954,5.749511833,0,0,0,0,0,0,0,0,24.28477435,24.61992283,0,7.109797541,4.736862954,6.076020107,0,0,0,6.9237372,7.109797541,35.90493987,0,5.749511833,4.736862954,0,5.749511833,0,7.109797541,0,0,12.48718869,30.34148838,0,6.076020107,0,9.23,0,0,0,0,0,5.749511833,5.563451492,7.109797541,37.26522558,6.076020107,4.736862954,0,0,0,0,0,0,0,0,0,22.83333333,0.2,11,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.7283,47.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.13,222,217.968,221.9341763,42,0,0.122781424,-0.207011228,0.207011228,0.122781424,12.08333333,-0.175540741,12.08333333,0.175540741,3.032455532,147.3883389,5.983127663,4.065330023,6.222828314,3.7876937,2.199331678,3.278080824,1.43643578,2.682068,0.803543161,1.522709259,0.429549359,0.789132407,-0.12,70.79892376,6.006903553,2.436852268,1.434508351,60.85877664,0,5.817220841,0,0,0,0,0,4.390415048,0,0,0,46.8563389,3.570182271,0,4.390415048,22.59087063,0,0,0,0,0,33.65287139,0,0,0,4.390415048,0,22.59087063,0,0,9.387403112,0,24.26546827,0,0,0,0,0,4.390415048,0,5.817220841,0,3.570182271,12.13273414,12.13273414,0,22.59087063,0,0,0,0,0,0,0,0,0,13.14259259,6.180940741,0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2.4303,39.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.14,460.439,436.247,460.1481803,176,0,0.255450868,-0.509648748,0.509648748,0.255450868,13.34813949,-3.023390141,13.34813949,0.028085317,2.102541529,1182.306622,24.78157438,17.97404219,17.97404219,15.20004161,10.078624,10.078624,9.061119589,9.061119589,7.036473228,7.036473228,5.603677183,5.603677183,-3.25,11236188.58,22.92662141,6.874357158,2.611852807,187.2234706,36.37283185,22.84094611,11.38429576,5.783244946,5.907179729,0,19.28352128,0,0,0,12.13273414,32.64889973,0,40.71922614,45.02277592,17.47366962,0,4.899909731,17.56947957,30.27164604,14.09534397,51.99054299,0,5.749511833,5.733667477,0,5.749511833,0,84.85494572,15.19012518,11.83581209,22.84517737,40.86364001,0,0,0,201.85,81.07144119,45.02277592,0,11.12690298,0,0,44.1180921,0,0,0,5.733667477,0,0,0,0,0,0,0,0,0,99.5,0.409090909,33,8,11,3,0,3,1,0,1,10,7,11,2,0,0,0,4,-1.2436,110.9307,0,5,3,0,0,0,0,1,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.14,331.627,331.627,327.6733484,32,0,0.188532862,-0.047133216,0.188532862,0.047133216,3.125,-0.25,3.125,0.25,3.023715784,19.11941548,4.5,2.011857892,8.355844048,2,0.755928946,3.927922024,0.428571429,11.57142857,0,0,0,0,1.92,3.609640474,6.92,2.284554637,24.67694444,64.20944145,0,0,1.052062566,0,0,0,0,0,0,0,0,63.71977559,0,0,0,63.71977559,0,0,0,1.052062566,0,0,0,0,0,0,0,63.71977559,1.052062566,0,0,0,0,0,0,0,0,0,0,0,1.052062566,0,0,0,0,0,63.71977559,0,0,0,0,0,-0.25,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.1773,38.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.14,413.426,390.242,413.1474521,158,0,0.342686671,-0.492840482,0.492840482,0.342686671,12.87456402,-0.522567082,12.87456402,0.160053556,1.685229024,1034.876609,20.99083487,17.31302332,17.31302332,14.58324866,9.740577534,9.740577534,7.483053039,7.483053039,6.061475105,6.061475105,4.711956449,4.711956449,-3.13,12269811.45,18.87066761,6.982663994,2.527929494,173.7230522,28.42117772,11.66741788,22.99804733,12.54245414,0,5.969305288,4.899909731,4.794537184,0,0,6.066367068,31.16467923,17.67165939,27.37123345,33.21571491,5.969305288,0,4.899909731,0,18.56662884,41.71476332,40.45290717,0,28.74755917,23.68431477,0,28.74755917,0,52.58397834,11.15768458,0,39.19415037,18.19910121,0,0,0,75.69,12.07327168,4.794537184,0,12.83478314,34.31101066,29.6559325,7.109797541,20.28596215,19.18040612,4.899909731,28.42117772,0,0,0,0,0,0,0,0,0,67.83333333,0.409090909,30,0,8,0,3,3,2,0,2,8,0,8,4,0,0,0,5,2.8818,105.8945,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.14,235.308,222.204,235.0666997,84,0,0.26500736,-0.495979972,0.495979972,0.26500736,11.90810563,-0.089444444,11.90810563,0.089444444,2.086650444,414.2867539,11.38046889,9.02570978,9.842206361,7.770856948,5.100406307,6.086004867,3.402383337,4.507555053,2.205947584,3.338266415,1.44044037,2.255545265,-1.42,5744.988995,11.07700004,5.074231901,2.578081721,98.87366116,10.05365156,10.66430139,0,0,5.907179729,0,4.794537184,0,0,11.76188495,18.19910121,19.05647134,11.44023988,6.606881965,9.531400138,23.35645095,0,0,0,6.9237372,17.67652418,40.99613673,0,0,5.316788604,5.687386275,0,11.76188495,18.2669153,9.531400138,0,6.9237372,40.99613673,0,0,0,38.33,0,4.794537184,0,5.907179729,17.27118335,11.44023988,0,11.76188495,37.25557254,5.316788604,4.736862954,0,1.54124126,0,0,0,0,0,0,0,34.95875874,0.25,16,1,3,0,1,1,1,0,1,3,1,4,2,0,0,0,2,2.62,66.1817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-3.15,240.698,227.594,240.0890221,86,0,0.229543688,-0.354318261,0.354318261,0.229543688,8.865030471,-0.75578684,8.865030471,0.085360922,2.929790652,410.9505043,12.18179828,9.373925636,10.12985458,7.464656936,4.814889993,5.192854466,3.643788128,3.98184983,1.646824698,1.815855549,0.95061892,1.11072724,-1.61,2683.077454,12.4594927,4.944116985,3.513153982,99.07557002,10.63357721,5.538925252,0,17.18026488,0,0,0,0,20.21382712,0,0,32.37215149,6.544756406,6.069221313,0,23.49761845,5.261891555,14.95193556,0,26.31013685,17.17833361,5.28358632,0,6.069221313,10.63357721,11.89667856,0,11.60093989,27.03561722,0,11.33111287,20.7712116,0,5.28358632,0,0,86.52,5.538925252,0,0,11.2319256,12.49309569,0,0,13.8474744,6.9237372,31.65473408,16.86283144,0,5.732648495,0,0,0,0,0,0,0,34.62846262,0.555555556,16,2,6,0,0,0,0,1,1,6,2,7,4,0,0,0,1,1.67088,62.3154,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
